name,grades,score,ra,dec,ABmag_F444W,has_COWLS_counterpart,within_COWLS_footprint,code_COWLS
EGS_10817,XXUXXXXB,1,214.96685046,52.85421755,20.3788,False,False,
EGS_23332,XXUXXXXB,1,214.78515173,52.775244093,19.547,False,False,
EGS_24,XXUXXXXS,1,215.10462174,52.8481385,18.6114,False,False,
EGS_2582,XXXXXXXS,1,215.04711182,52.874862686,19.0318,False,False,
EGS_27677,XXUXXXXS,1,214.80997024,52.808330769,19.203,False,False,
EGS_27850,XXXXXXXB,1,214.83493198,52.825806047,19.851,False,False,
EGS_28209,XXXXXXXB,1,214.73211964,52.751969872,20.3911,False,False,
EGS_31245,XXUXXXXB,1,214.81232561,52.825030824,18.8945,False,False,
EGS_3203,XXUXXXXB,1,215.03284078,52.873443798,21.1568,False,False,
EGS_33606,XXUXXXXS,1,214.80258792,52.826906684,19.8777,False,False,
EGS_7868,XXUXXXXB,1,215.1355626,52.964048048,20.3186,False,False,
EGS_8304,XXUXXXXB,1,214.79653335,52.731333707,19.8079,False,False,
EGS_8847,XXUXXXXB,1,215.06797119,52.919742253,20.1977,False,False,
GSN_15623,XXUXXXXB,1,189.28180469,62.186695243,20.3928,False,False,
GSN_19548,XXUXXXXS,1,189.31629983,62.199742493,18.3507,False,False,
GSN_19849,XXXXXXUS,1,189.39099652,62.194184568,21.7636,False,False,
GSN_21721,XXUXXXXS,1,189.23949769,62.202940266,19.7392,False,False,
GSN_2350,XXXXXXXS,1,189.22839771,62.146484335,19.573,False,False,
GSN_24837,XXXUXXXB,1,189.15159646,62.210387163,20.3837,False,False,
GSN_27540,XXUXXUXS,1,189.2003191,62.219180118,19.7193,False,False,
GSN_28018,XXXXXXXB,1,189.17779501,62.218327488,20.8051,False,False,
GSN_28050,XXXXXXXS,1,189.43806945,62.222923858,18.5384,False,False,
GSN_31334,XXUXXSXU,1,189.34740112,62.225863686,21.1223,False,False,
GSN_31744,XXUXXUXS,1,189.5237928,62.225950192,20.1272,False,False,
GSN_37212,XXUXXXXB,1,189.20126893,62.240727802,19.3801,False,False,
GSN_38473,XXUXXUXB,1,189.5812465,62.239893172,19.9648,False,False,
GSN_38875,XXXUXXXS,1,189.24517205,62.24303482,19.4311,False,False,
GSN_49816,XXXXXXXS,1,189.10656768,62.263634017,21.2165,False,False,
GSN_51148,XXXBXXXX,1,189.11446453,62.268067042,20.2468,False,False,
GSN_51216,XXUXXUXS,1,189.12202401,62.270489375,19.7847,False,False,
GSN_51410,XXXXXXXS,1,189.0981042,62.278526993,19.702,False,False,
GSN_52148,XXUXXUUS,1,189.43043627,62.270575472,20.6157,False,False,
GSN_52150,XXXXXXXS,1,189.08849881,62.271779321,19.7495,False,False,
GSN_54109,XXUXUUXS,1,188.98604071,62.275135239,20.432,False,False,
GSN_60097,XXXXXXXS,1,189.36079482,62.287092757,19.9936,False,False,
GSN_60303,XXUXXXXS,1,189.00643068,62.286780913,20.6001,False,False,
GSN_60409,XXXXXXXS,1,189.06406513,62.287910478,20.0459,False,False,
GSN_61284,XXXXXXXS,1,189.4733278,62.288850531,20.1396,False,False,
GSN_62310,XXUXXXXS,1,189.48366228,62.290288148,20.2254,False,False,
GSN_6377,XXXXXXXS,1,189.37768274,62.161585243,19.0372,False,False,
GSN_65900,XXXXXXXS,1,189.44076623,62.296857161,20.7242,False,False,
GSN_6784,XXUXXUXS,1,189.3033176,62.15940351,19.8821,False,False,
GSN_6801,XXUUXUXB,1,189.33602652,62.159841931,19.7619,False,False,
GSN_77473,XXXXXXXS,1,189.27163918,62.330789677,19.9987,False,False,
GSN_84150,XXXXXXXB,1,189.27282345,62.356547011,19.253,False,False,
GSN_9154,XXUXXXXS,1,189.37401297,62.164324499,20.9599,False,False,
GSS_105961,XXUXXXXS,1,53.088671651,-27.743223552,19.3416,False,False,
GSS_114080,XXXXXXXS,1,53.041830228,-27.7258672,19.2644,False,False,
GSS_116163,XXXXXXXS,1,53.097516921,-27.721260837,19.5657,False,False,
GSS_117040,XXUUXXXB,1,53.01291907,-27.71809607,20.038,False,False,
GSS_118479,XXXXXUXS,1,53.05513726,-27.711371019,18.8881,False,False,
GSS_119862,XXUXXXXB,1,53.062403291,-27.706914806,18.9349,False,False,
GSS_120302,XXUXBUUX,1,53.03555531,-27.704930333,19.5856,False,False,
GSS_121524,XXUXXXXB,1,53.081157586,-27.704670177,20.0414,False,False,
GSS_124357,XXUXXXXS,1,53.158765272,-27.687107253,19.9257,False,False,
GSS_124449,SXUXXXXX,1,53.185143569,-27.685575814,19.0451,False,False,
GSS_1386,XXXXXXSX,1,53.064451351,-27.932078346,19.2723,False,False,
GSS_21399,XXUXXXXB,1,53.302002002,-27.885326869,19.908,False,False,
GSS_22331,XXUXXXXS,1,53.135800373,-27.880767027,20.4956,False,False,
GSS_23808,XXXXXXXB,1,53.065666077,-27.87886218,20.9144,False,False,
GSS_29888,XXUXXXXB,1,53.05127896,-27.870114961,20.4375,False,False,
GSS_31543,XXUXXXXB,1,53.324982117,-27.867395175,20.3657,False,False,
GSS_32634,XXUXXXXS,1,53.285629285,-27.864074934,20.3183,False,False,
GSS_32686,XXXXXXXS,1,53.258458598,-27.864964631,21.7824,False,False,
GSS_33967,XXXXXXXS,1,53.283008923,-27.86409954,21.734,False,False,
GSS_3540,XXUXXUXS,1,53.114299655,-27.92233742,19.3783,False,False,
GSS_37669,XXXXXXXS,1,53.320742452,-27.861529859,19.6569,False,False,
GSS_50906,XXXXXXXB,1,53.137483802,-27.841700134,19.3405,False,False,
GSS_54344,XXUXXXXB,1,53.136174284,-27.836448994,19.3628,False,False,
GSS_57452,XXXXXXXS,1,53.161754983,-27.832295374,18.8729,False,False,
GSS_57630,XXXXXXXB,1,53.057729482,-27.830740727,19.6974,False,False,
GSS_57726,XXXXXXXB,1,53.075129344,-27.831417199,18.8739,False,False,
GSS_57737,XXXXXXXS,1,53.056169355,-27.831346495,19.9021,False,False,
GSS_60128,XXUXXXXB,1,52.957402728,-27.827682759,19.2037,False,False,
GSS_79382,XXUXXUXB,1,53.004995298,-27.796516133,20.6659,False,False,
GSS_79816,XXUXXXXS,1,53.155445362,-27.791486943,18.6806,False,False,
GSS_80529,XXXXXXXS,1,53.188421321,-27.793666437,21.6028,False,False,
GSS_81634,XXXXXXXS,1,53.16946874,-27.791938009,20.2208,False,False,
GSS_83692,XXUXXXXS,1,53.017024466,-27.786788706,19.6995,False,False,
GSS_89730,XXUXXXXS,1,53.162348335,-27.775057878,20.5616,False,False,
GSS_91411,XXUXXXXS,1,53.119717623,-27.772304556,19.9199,False,False,
GSS_91495,XXXXXXXS,1,53.136744475,-27.768814222,18.922,False,False,
GSS_92532,XXXUXXXS,1,53.137572789,-27.76910659,21.0007,False,False,
GSS_94797,XXXXXXXS,1,53.142466088,-27.764944618,20.8351,False,False,
UDS_10704,UXUXXXXB,1,34.519561002,-5.2919263746,19.8761,False,False,
UDS_13667,XXXXXXXS,1,34.458358662,-5.2886336307,20.0332,False,False,
UDS_15551,XXXXXXXS,1,34.303751361,-5.2817516081,18.6246,False,False,
UDS_20273,XXXXXXXS,1,34.299803469,-5.2711557417,20.0922,False,False,
UDS_20613,XXXXXXXS,1,34.284567774,-5.2698831617,20.0847,False,False,
UDS_22164,XXUXXUUS,1,34.411201418,-5.2647165612,19.1844,False,False,
UDS_25176,XXXXXXXS,1,34.364239141,-5.2557616374,19.8722,False,False,
UDS_25657,XXUXXXXS,1,34.272837565,-5.2582955905,21.0883,False,False,
UDS_38492,XXXXXXXS,1,34.387389236,-5.2254715947,19.2908,False,False,
UDS_40923,XXXXXXXS,1,34.23026694,-5.217727225,19.3115,False,False,
UDS_41556,XXUXXXXS,1,34.370970944,-5.2165025354,18.9466,False,False,
UDS_42005,XXXXXXXS,1,34.475454581,-5.2138752989,19.1698,False,False,
UDS_4315,XXXXXUXS,1,34.387708909,-5.3103047604,19.5897,False,False,
UDS_45138,XXXXXXXS,1,34.37562228,-5.2040104612,20.2274,False,False,
UDS_45682,XXUXXXXS,1,34.355939236,-5.1983706071,19.2248,False,False,
UDS_46172,XXXXXXXS,1,34.324261949,-5.2013672475,20.2483,False,False,
UDS_47215,XXXXXXXS,1,34.401701185,-5.1965419046,19.5594,False,False,
UDS_50108,XXXXXXXB,1,34.365680523,-5.1862975088,20.6177,False,False,
UDS_50557,XXUXUSXX,1,34.249609945,-5.1840509931,18.9819,False,False,
UDS_52226,XXUXXUXB,1,34.255657611,-5.1802598982,20.6819,False,False,
UDS_52833,XXXXXXXB,1,34.425832259,-5.1787940535,20.4426,False,False,
UDS_53401,XXXXXUXS,1,34.497807203,-5.1760852097,19.0476,False,False,
UDS_53671,XXXXXUXS,1,34.326981996,-5.1744598637,19.3036,False,False,
UDS_55218,XXUXXUXB,1,34.323336065,-5.1708444798,19.8173,False,False,
UDS_5825,XXXXXXXS,1,34.294186026,-5.3057852272,20.2852,False,False,
UDS_58608,XXXXXUXS,1,34.373510586,-5.1632463178,19.98,False,False,
UDS_58638,XXXXXXXS,1,34.37452164,-5.1634811714,21.0864,False,False,
UDS_65497,XXXXXXXS,1,34.374712775,-5.1456118219,20.3878,False,False,
UDS_66468,XXXXXXXS,1,34.299865377,-5.1397859687,19.672,False,False,
UDS_70853,XXXXXXXS,1,34.375005107,-5.1309726487,20.7384,False,False,
UDS_73017,XXXXXXXS,1,34.341039412,-5.124113079,19.135,False,False,
UDS_74386,XXXXXXXS,1,34.433934707,-5.1229947433,20.6771,False,False,
UDS_77552,XXXXXXXS,1,34.423943842,-5.1134592281,20.4949,False,False,
UDS_80314,XXUXXXXB,1,34.189907041,-5.0681043237,20.2128,False,False,
UDS_81782,XXXXXXXB,1,34.345794396,-5.0921432504,20.1546,False,False,
UDS_83884,XXUXXXXS,1,34.487310333,-5.0968913448,19.2155,False,False,
UDS_84902,XXXXXXXB,1,34.330952245,-5.0983928092,20.2029,False,False,
UDS_85903,XXUXXUXS,1,34.375860941,-5.1012990932,19.8018,False,False,
UDS_878,XXXXXXXS,1,34.337533477,-5.3204218085,19.2693,False,False,
UDS_88703,XXXXXXXB,1,34.195492432,-5.0785507028,19.4225,False,False,
UDS_89583,XXXXXXXS,1,34.293481544,-5.0774434872,19.5822,False,False,
Web_028_1983,XXXXXXXS,1,150.25123596191406,1.7798097133636477,19.617900848388672,False,True,
Web_028_3615,XXXXXXXS,1,150.24298095703125,1.764761447906494,19.50919914245605,False,True,
Web_029_1748,XXUXXXXS,1,150.22494506835938,1.7601337432861328,19.41519927978516,False,True,
Web_040_10232,XXUXXXXB,1,150.26739501953125,1.872990965843201,20.458799362182617,False,True,
Web_040_12443,XXXXXXXS,1,150.312744140625,1.8890429735183716,20.621000289916992,False,True,
Web_040_13360,XXXXXXXB,1,150.3006134033203,1.8953527212142944,20.03009986877441,False,True,
Web_040_15112,XXUXXUSX,1,150.2887420654297,1.9100407361984253,18.67720031738281,True,True,COSJ100109+015436
Web_040_15388,XXUXXXXB,1,150.25726318359375,1.9096659421920776,20.15290069580078,False,True,
Web_040_15727,XXUXXXXB,1,150.2621612548828,1.9126007556915283,19.496000289916992,False,True,
Web_040_19886,XXXXXUXS,1,150.25335693359375,1.9481089115142824,19.056299209594727,True,True,COSJ100100+015653
Web_040_20690,XXXXXXXS,1,150.2325897216797,1.9425935745239256,18.42060089111328,False,True,
Web_040_20716,XXXXXXXS,1,150.29319763183594,1.9433749914169312,19.122499465942383,False,True,
Web_040_21540,XXUXXXXS,1,150.36009216308594,1.937106966972351,20.80419921875,False,True,
Web_040_21814,XXXXXXXS,1,150.27337646484375,1.9342221021652224,19.132099151611328,False,True,
Web_040_21875,XXXXXXXS,1,150.3608856201172,1.9315000772476196,19.97719955444336,False,True,
Web_040_22328,XXXXXXXS,1,150.32923889160156,1.929925560951233,20.80190086364746,False,True,
Web_040_5562,XXUXXUXS,1,150.27847290039062,1.840351939201355,19.47780036926269,True,True,COSJ100106+015025
Web_041_10990,XXXXXXXB,1,150.14202880859375,1.8707399368286133,19.87240028381348,False,True,
Web_041_16417,XXXXXXXS,1,150.21084594726562,1.906010389328003,19.078399658203125,True,True,COSJ100050+015421
Web_041_1942,XXUXXXXB,1,150.19561767578125,1.8093531131744385,20.50609970092773,False,True,
Web_041_19681,XXUXXUXB,1,150.06512451171875,1.92276930809021,20.433399200439453,False,True,
Web_041_20599,XXUXXXXB,1,150.1764373779297,1.9552314281463623,20.22100067138672,False,True,
Web_041_23258,XXUXXXXB,1,150.15780639648438,1.934154748916626,20.81570053100586,False,True,
Web_041_9964,XXUXXXBU,1,150.17835998535156,1.868001699447632,18.428800582885746,False,True,
Web_042_15448,XXUUXXXS,1,150.0621795654297,1.9472594261169431,19.802000045776367,False,True,
Web_042_5176,XXUXXUXB,1,150.04151916503906,1.88653826713562,19.063899993896484,False,True,
Web_043_1089,XXXXXXXS,1,149.82632446289062,1.9154670238494873,19.22640037536621,False,True,
Web_043_1211,XXUXXXXS,1,149.87318420410156,1.913166880607605,19.863800048828125,False,True,
Web_043_1985,XXUXXXXB,1,149.88963317871094,1.9199094772338867,19.520000457763672,False,True,
Web_043_2015,XXXXXXXS,1,149.8475341796875,1.9232956171035769,19.03350067138672,False,True,
Web_043_4898,XXUXXXXS,1,149.8237762451172,1.933824896812439,20.68869972229004,False,True,
Web_043_828,XXUXXXXS,1,149.82203674316406,1.907814860343933,20.25830078125,False,True,
Web_051_4198,XXXXXXXB,1,150.4229736328125,2.092052459716797,19.150999069213867,False,True,
Web_051_5104,XXUXXUXB,1,150.44236755371094,2.1184511184692383,20.232999801635746,False,True,
Web_051_5265,XXYXXUXB,1,150.42001342773438,2.1090006828308105,18.445499420166016,True,True,COSJ100140+020632
Web_051_717,XXXXXXBU,1,150.3946533203125,2.01532244682312,19.83259963989257,False,True,
Web_052_12513,XXUXXXXB,1,150.2985076904297,2.0321273803710938,20.31430053710937,False,True,
Web_052_13579,XXXXXXBX,1,150.28506469726562,2.043085813522339,19.777000427246097,False,True,
Web_052_13701,XXUXXXXS,1,150.2798614501953,2.040592670440674,19.93919944763184,False,True,
Web_052_15272,XXUXXXXS,1,150.23880004882812,2.0538129806518555,19.64739990234375,False,True,
Web_052_16390,XXBXXUXU,1,150.26174926757812,2.0546557903289795,19.08289909362793,False,True,
Web_052_17446,XXUXXXXS,1,150.3372802734375,2.0605835914611816,19.23889923095703,False,True,
Web_052_18815,XXUXXUXS,1,150.3791046142578,2.0674102306365967,19.95369911193848,False,True,
Web_052_206,XXUXXUXS,1,150.26576232910156,1.963070511817932,18.61639976501465,True,True,COSJ100103+015747
Web_052_2113,XXBXXXUX,1,150.26519775390625,1.9732017517089844,19.90390014648437,False,True,
Web_052_21425,XXUXXUUS,1,150.2758331298828,2.081420660018921,20.724000930786133,False,True,
Web_052_22754,XXUXXXXB,1,150.35804748535156,2.088531970977783,19.861299514770508,False,True,
Web_052_2310,XXUXXXXB,1,150.33229064941406,1.9726232290267944,20.5231990814209,False,True,
Web_052_23285,XXUXXUXS,1,150.37037658691406,2.1197879314422607,19.4064998626709,False,True,
Web_052_2338,XXXXXXXB,1,150.35708618164062,1.9731909036636353,19.7632999420166,False,True,
Web_052_28017,XXUXXUXS,1,150.2777557373047,2.0918335914611816,19.816200256347656,False,True,
Web_052_3237,XXXXXXBU,1,150.30099487304688,1.9784058332443235,19.91340065002441,False,True,
Web_052_4992,XXUXXXXS,1,150.37228393554688,1.9911826848983765,19.04129981994629,False,True,
Web_052_5900,XXXXXXSX,1,150.2838897705078,1.9986252784729004,18.61479949951172,False,True,
Web_052_6175,XXXXXXXS,1,150.3693084716797,1.999478816986084,19.27580070495605,False,True,
Web_052_7761,XXUXXXXS,1,150.32017517089844,2.0114128589630127,18.644699096679688,True,True,COSJ100116+020041
Web_052_7817,XXXXXUXS,1,150.3739013671875,2.005868673324585,20.34980010986328,False,True,
Web_052_9427,XXXXXXXS,1,150.30360412597656,2.015123128890991,20.464399337768555,False,True,
Web_052_9740,XXXXXXXS,1,150.26266479492188,2.0177526473999023,19.64349937438965,False,True,
Web_053_10851,XXXXXXXS,1,150.182861328125,2.0293538570404053,18.257299423217773,False,True,
Web_053_11544,XXUXXXXS,1,150.1839599609375,2.0292773246765137,20.66270065307617,False,True,
Web_053_12066,XXXXXXXB,1,150.10983276367188,2.0316758155822754,20.7101993560791,False,True,
Web_053_12220,XXXXXXXS,1,150.0777587890625,2.0370402336120605,19.21579933166504,False,True,
Web_053_15253,XXXXXXXB,1,150.17953491210938,2.0503733158111572,19.649799346923828,False,True,
Web_053_15467,XXXXXXXS,1,150.13487243652344,2.056145191192627,18.927000045776367,False,True,
Web_053_15945,XXUXXUXS,1,150.18328857421875,2.05411434173584,20.19109916687012,False,True,
Web_053_15969,XXXXXXXS,1,150.106689453125,2.054492950439453,19.19729995727539,False,True,
Web_053_16801,XXXXXXXS,1,150.08229064941406,2.057969093322754,19.804399490356445,False,True,
Web_053_17700,XXUXXXXS,1,150.14654541015625,2.062997579574585,20.099000930786133,False,True,
Web_053_17859,XXXXXUXS,1,150.18438720703125,2.067269802093506,18.98150062561035,False,True,
Web_053_18184,XXUXXUXS,1,150.2119140625,2.066051483154297,20.081499099731445,True,True,COSJ100050+020357
Web_053_19340,XXUXXUXS,1,150.19485473632812,2.0734329223632812,19.127099990844727,True,True,COSJ100046+020424
Web_053_20695,XXXXXXXB,1,150.09815979003906,2.079634189605713,19.91200065612793,False,True,
Web_053_21323,XXUXXXXB,1,150.20567321777344,2.0835468769073486,20.000600814819336,False,True,
Web_053_21570,XXXXXXXS,1,150.15310668945312,2.0854084491729736,19.79990005493164,False,True,
Web_053_24652,XXXXXXXS,1,150.17979431152344,2.110290288925171,18.19569969177246,False,True,
Web_053_25170,XXXXXXXS,1,150.17929077148438,2.107401132583618,19.6299991607666,False,True,
Web_053_25542,XXXXXXXB,1,150.2138214111328,2.1049864292144775,19.629100799560547,False,True,
Web_053_3331,XXXXXXXS,1,150.200927734375,1.9822516441345217,19.10059928894043,False,True,
Web_053_5537,XXXXXXXB,1,150.16998291015625,1.9926791191101072,20.994400024414062,False,True,
Web_053_8947,XXUXXBXX,1,150.1132354736328,2.0142202377319336,19.92659950256348,True,True,COSJ100027+020051
Web_053_9099,XXXXXXXS,1,150.17576599121094,2.014045476913452,19.73819923400879,False,True,
Web_053_9419,XXXXXXXS,1,150.12355041503906,2.0163028240203857,19.73390007019043,False,True,
Web_053_996,XXUXXXXS,1,150.1183319091797,1.9681718349456787,19.57309913635254,True,True,COSJ100028+015805
Web_054_12596,XXXXXXXS,1,150.02490234375,2.039372682571411,19.164600372314453,False,True,
Web_054_15683,XXUXXXXS,1,150.0208282470703,2.0595083236694336,18.777000427246097,False,True,
Web_054_21119,XXUXXUXS,1,149.93324279785156,2.1150290966033936,19.57159996032715,True,True,COSJ095944+020652
Web_054_22183,XXUXXXXS,1,149.95994567871094,2.1179466247558594,19.17219924926757,False,True,
Web_054_22304,XXUXXXXS,1,150.01527404785156,2.1184258460998535,19.92989921569824,False,True,
Web_054_23017,XXUXUUXB,1,150.03834533691406,2.112313985824585,19.602500915527344,False,True,
Web_054_23340,XXUXXUXS,1,149.9555206298828,2.110100507736206,19.11989974975586,False,True,
Web_054_24599,XXUXXXXB,1,149.98214721679688,2.102400302886963,20.00189971923828,False,True,
Web_054_2801,XXXXXXXS,1,149.93246459960938,1.978049874305725,19.681900024414062,False,True,
Web_054_6865,XXUXXXXS,1,150.05111694335938,2.004908561706543,20.03190040588379,False,True,
Web_054_8096,XXUXXXXS,1,149.9092254638672,2.01306414604187,19.505300521850582,False,True,
Web_055_10096,XXUXXXXS,1,149.8512725830078,2.0184473991394043,19.01259994506836,False,True,
Web_055_10306,XXXXXXXS,1,149.86793518066406,2.019207239151001,19.87820053100586,False,True,
Web_055_11731,XXXXXXXS,1,149.816650390625,2.0277199745178223,19.090499877929688,False,True,
Web_055_13655,XXUXXXXS,1,149.87953186035156,2.041534900665283,18.92250061035156,False,True,
Web_055_15519,XXXXXXXS,1,149.85691833496094,2.0493431091308594,20.322599411010746,False,True,
Web_055_16245,XXXXXXXS,1,149.77688598632812,2.05611252784729,19.542800903320312,False,True,
Web_055_17807,XXXXXXXS,1,149.86639404296875,2.062804937362671,19.3759994506836,False,True,
Web_055_19899,XXXXXXXS,1,149.8643341064453,2.0737099647521973,19.72769927978516,False,True,
Web_055_22565,XXXUXXXB,1,149.83016967773438,2.0890324115753174,20.49449920654297,False,True,
Web_055_23538,XXXXXUXS,1,149.8030242919922,2.1160695552825928,20.17099952697754,False,True,
Web_055_28147,XXXXXXXS,1,149.8805389404297,2.120656967163086,20.207399368286133,False,True,
Web_055_28809,XXXXXXXS,1,149.81015014648438,2.1237027645111084,18.97920036315918,False,True,
Web_055_4584,XXXXXXXS,1,149.75616455078125,1.9860690832138064,19.4384994506836,False,True,
Web_055_7300,XXXXXXXS,1,149.8420867919922,2.001622200012207,20.513900756835938,False,True,
Web_055_7762,XXXXXXXB,1,149.86732482910156,2.0042200088500977,19.673900604248047,False,True,
Web_055_9777,XXXXXXXS,1,149.85707092285156,2.015509843826294,20.447599411010746,False,True,
Web_063_1238,XXXXXXXS,1,150.45333862304688,2.142982482910156,20.168100357055664,False,True,
Web_063_15100,XXXXXXXS,1,150.50875854492188,2.2686097621917725,19.44879913330078,False,True,
Web_063_2525,XXUXXXXS,1,150.44969177246094,2.159234046936035,20.09000015258789,False,True,
Web_063_2633,XXXXXXXS,1,150.4435272216797,2.160532236099243,20.711200714111328,False,True,
Web_063_3471,XXXXXXXS,1,150.44700622558594,2.1690149307250977,20.072599411010746,False,True,
Web_063_3554,XXUXXXXS,1,150.45901489257812,2.17096209526062,19.356000900268555,False,True,
Web_063_6948,XXXXXXXS,1,150.45657348632812,2.210509777069092,19.093000411987305,False,True,
Web_063_8041,XXXXXXXS,1,150.4427947998047,2.220231294631958,20.606199264526367,False,True,
Web_063_9501,XXUXXXXS,1,150.45742797851562,2.2350850105285645,19.32010078430176,False,True,
Web_064_11673,XXXXXXXS,1,150.2450408935547,2.1933465003967285,20.531099319458008,False,True,
Web_064_1188,XXXXXXXS,1,150.2866973876953,2.1325154304504395,21.09709930419922,False,True,
Web_064_13562,XXXXXXXS,1,150.34361267089844,2.207096815109253,19.399099349975582,False,True,
Web_064_13887,XXXXXXXS,1,150.23997497558594,2.206545829772949,20.78840065002441,False,True,
Web_064_15234,XXXXXXXS,1,150.2354278564453,2.2158288955688477,19.778600692749023,False,True,
Web_064_1674,XXXXXXXS,1,150.2479248046875,2.1362340450286865,19.73390007019043,False,True,
Web_064_17912,XXXXXXXB,1,150.2727813720703,2.23110032081604,20.981000900268555,False,True,
Web_064_17930,XXXXXXXB,1,150.3804473876953,2.231985330581665,20.121999740600582,False,True,
Web_064_19216,XXUUXUXS,1,150.39096069335938,2.239161968231201,19.67350006103516,False,True,
Web_064_19336,XXUXXUXB,1,150.38746643066406,2.2394466400146484,20.276599884033203,False,True,
Web_064_19518,XXUXXXXS,1,150.22755432128906,2.242631196975708,19.39640045166016,False,True,
Web_064_19778,XXUXXXXB,1,150.31271362304688,2.242492437362671,20.02829933166504,False,True,
Web_064_21403,XXXXXXXS,1,150.2509307861328,2.2509944438934326,19.26849937438965,False,True,
Web_064_21836,XXXXXXXS,1,150.34754943847656,2.2530858516693115,20.53709983825684,False,True,
Web_064_23839,XXXXXXXS,1,150.28387451171875,2.2783093452453613,21.649099349975582,False,True,
Web_064_23920,XXUXXXXS,1,150.2528076171875,2.2781424522399902,17.22369956970215,False,True,
Web_064_23985,XXXXXXXS,1,150.3277587890625,2.2770612239837646,19.121299743652344,False,True,
Web_064_24526,XXXXXXXS,1,150.32192993164062,2.274484395980835,19.72570037841797,False,True,
Web_064_25316,XXXXXXXS,1,150.3152618408203,2.284238576889038,20.260400772094727,False,True,
Web_064_25678,XXXXXUXB,1,150.2281036376953,2.269726514816284,19.6525993347168,False,True,
Web_064_3785,XXUXXXXB,1,150.34384155273438,2.1481223106384277,19.5280990600586,False,True,
Web_064_5624,XXXXXXXS,1,150.31085205078125,2.1583566665649414,19.779600143432617,False,True,
Web_064_7517,XXXXXXXS,1,150.3467559814453,2.170386552810669,19.95190048217773,False,True,
Web_064_8514,XXUXXXUS,1,150.32418823242188,2.1764562129974365,20.729799270629883,False,True,
Web_064_9474,XXXXXXXS,1,150.27870178222656,2.181929349899292,19.99360084533692,False,True,
Web_065_14880,XXUXXXXS,1,150.1896209716797,2.211422920227051,20.211200714111328,False,True,
Web_065_1667,XXUXXXXB,1,150.2105255126953,2.135263681411743,19.518400192260746,False,True,
Web_065_22226,XXXXXXXS,1,150.1979217529297,2.252556562423706,19.96540069580078,False,True,
Web_065_446,XXXXXXUS,1,150.16961669921875,2.1283679008483887,19.60400009155273,False,True,
Web_065_5082,XXUXXXXB,1,150.18994140625,2.1553211212158203,20.00149917602539,False,True,
Web_065_8039,XXXXXXXB,1,150.09471130371094,2.174973487854004,19.83390045166016,False,True,
Web_066_11186,XXXXXXXS,1,149.9558563232422,2.188500165939331,20.284500122070312,False,True,
Web_066_13909,XXXXXXXS,1,149.9627227783203,2.2102479934692383,18.2455997467041,False,True,
Web_066_14223,XXXXXXXS,1,150.05538940429688,2.206103563308716,20.06760025024414,False,True,
Web_066_15123,XXXXXXXS,1,149.95347595214844,2.2124996185302734,19.06089973449707,False,True,
Web_066_16215,XXXXXXXS,1,149.89630126953125,2.218233108520508,18.868200302124023,False,True,
Web_066_16236,XXXXXXXS,1,149.89402770996094,2.215780735015869,20.50950050354004,False,True,
Web_066_18665,XXXXXXXS,1,150.0559844970703,2.233445405960083,18.09510040283203,False,True,
Web_066_19290,XXUXXXXS,1,149.9552459716797,2.232691764831543,20.816999435424805,False,True,
Web_066_20315,XXXUXXXS,1,149.95997619628906,2.2396152019500732,19.10950088500977,False,True,
Web_066_21122,XXXXXXXS,1,150.00157165527344,2.2450146675109863,18.313899993896484,False,True,
Web_066_23319,XXUXXXUS,1,150.03526306152344,2.2560322284698486,18.69339942932129,False,True,
Web_066_24838,XXXXXXXB,1,149.9089813232422,2.2786166667938232,20.53860092163086,False,True,
Web_066_2718,XXXXXXXB,1,149.9226531982422,2.143272399902344,19.705699920654297,False,True,
Web_066_29437,XXUXXXXS,1,149.90103149414062,2.2752199172973633,19.561399459838867,False,True,
Web_066_30212,XXUXXUXB,1,149.91928100585938,2.2628374099731445,18.50069999694824,False,True,
Web_066_30320,XXXXXXXB,1,150.02899169921875,2.2926762104034424,19.49029922485352,False,True,
Web_066_3197,XXXXXXXB,1,149.96646118164062,2.145710706710815,19.783599853515625,False,True,
Web_066_3582,XXXXXXXB,1,150.0189208984375,2.1478092670440674,19.30209922790528,False,True,
Web_066_5536,XXXXXXXS,1,150.0028076171875,2.1576218605041504,19.556400299072266,False,True,
Web_066_5834,XXUXXBXU,1,149.9282989501953,2.159499406814575,20.07200050354004,False,True,
Web_066_9061,XXUXXXXS,1,150.00042724609375,2.1757030487060547,20.534799575805664,False,True,
Web_067_11177,XXXXXXXS,1,149.86024475097656,2.190370798110962,20.171899795532227,False,True,
Web_067_14547,XXXXXXXS,1,149.7784423828125,2.215304136276245,19.020000457763672,False,True,
Web_067_14883,XXXXXXXB,1,149.80618286132812,2.2170801162719727,19.660499572753903,False,True,
Web_067_15439,XXUXXUUS,1,149.8769073486328,2.2213363647460938,19.796499252319336,False,True,
Web_067_15721,XXXXXXXB,1,149.7883758544922,2.227109670639038,17.768999099731445,False,True,
Web_067_16040,XXXXXXXS,1,149.84400939941406,2.2243881225585938,20.17060089111328,False,True,
Web_067_16622,XXXXXXXS,1,149.78875732421875,2.227862596511841,20.77109909057617,False,True,
Web_067_1702,XXXXXXXB,1,149.8517303466797,2.1348962783813477,20.764299392700195,False,True,
